46F5A5,2012-10-25,000365709222,2012-10-25 20:42:50.000,2012-10-25 21:00:36.000,3108,FB,2012-10-25,2012-10-26 05:29:00,2012-10-26 20:10:00,LAX,SYD,J,J,2,NV,1,1,0
46F5A5,2012-10-25,000365709222,2012-10-25 20:42:50.000,2012-10-25 21:00:36.000,3108,FB,2012-10-27,2012-10-26 22:00:00,2012-10-26 23:40:00,SYD,MEL,J,J,2,NV,1,0,1
46F5A5,2012-10-25,000365709222,2012-10-25 21:00:36.000,2012-10-26 02:47:30.000,3108,FB,2012-10-25,2012-10-26 05:29:00,2012-10-26 20:10:00,LAX,SYD,F,F,2,BC,3,3,0
46F5A5,2012-10-25,000365709222,2012-10-25 21:00:36.000,2012-10-26 02:47:30.000,3108,FB,2012-10-27,2012-10-26 22:00:00,2012-10-26 23:40:00,SYD,MEL,F,F,2,BC,3,0,3
46F5A5,2012-10-25,000365709222,2012-10-25 21:00:36.000,2012-10-26 02:50:46.000,3108,FB,2012-10-25,2012-10-26 05:29:00,2012-10-26 20:10:00,LAX,SYD,J,J,2,NV,1,1,0
46F5A5,2012-10-25,000365709222,2012-10-25 21:00:36.000,2012-10-26 02:50:46.000,3108,FB,2012-10-27,2012-10-26 22:00:00,2012-10-26 23:40:00,SYD,MEL,J,J,2,NV,1,0,1
4730CF,2014-03-29,000365709222,2014-03-29 21:17:26.000,2014-03-29 21:18:10.000,2632,FB,2014-04-06,2014-04-06 18:45:00,2014-04-06 20:20:00,EWR,CLE,P,F,1,TV,1,0,0
4730CF,2014-03-29,000365709222,2014-03-29 21:17:26.000,2014-03-29 21:18:10.000,4708,FB,2014-04-11,2014-04-11 21:15:00,2014-04-11 23:01:00,CLE,EWR,Y,Y,1,TV,2,0,0
4730CF,2014-03-29,000365709222,2014-03-29 21:18:10.000,2014-04-02 08:31:58.000,2632,FB,2014-04-06,2014-04-06 18:45:00,2014-04-06 20:20:00,EWR,CLE,P,F,1,NV,1,0,0
4730CF,2014-03-29,000365709222,2014-03-29 21:18:10.000,2014-04-02 08:31:58.000,4708,FB,2014-04-11,2014-04-11 21:15:00,2014-04-11 23:01:00,CLE,EWR,Y,Y,1,NV,2,0,0
4730CF,2014-03-29,000365709222,2014-03-29 21:26:36.000,2014-03-29 21:26:36.001,4708,FB,2014-04-11,2014-04-11 21:15:00,2014-04-11 23:01:00,CLE,EWR,P,F,1,BC,4,0,0
4730CF,2014-03-29,000365709222,2014-03-29 21:26:36.001,2014-04-02 08:31:58.000,4708,FB,2014-04-11,2014-04-11 21:15:00,2014-04-11 23:01:00,CLE,EWR,P,F,1,BC,4,0,0
4739E8,2012-10-19,000950169665,2012-10-19 04:21:59.000,2012-10-19 04:21:59.001,5527,FB,2012-11-21,2012-11-21 21:30:00,2012-11-22 00:17:00,IAH,ORD,Y,S,1,TV,2,0,0
4739E8,2012-10-19,000950169665,2012-10-19 04:21:59.000,2012-10-19 04:21:59.001,5168,FB,2012-11-18,2012-11-18 23:25:00,2012-11-19 02:22:00,ORD,IAH,Y,S,1,TV,1,0,0
4739E8,2012-10-19,000950169665,2012-10-19 04:21:59.001,2012-11-12 10:05:12.000,5527,FB,2012-11-21,2012-11-21 21:30:00,2012-11-22 00:17:00,IAH,ORD,Y,S,1,NV,2,0,0
4739E8,2012-10-19,000950169665,2012-11-17 21:33:35.000,2012-11-17 21:33:35.001,5527,FB,2012-11-21,2012-11-21 21:30:00,2012-11-22 00:17:00,IAH,ORD,P,R,1,TV,2,0,0
4739E8,2012-10-19,000950169665,2012-11-17 21:33:35.001,2012-11-18 22:55:34.000,5527,FB,2012-11-21,2012-11-21 21:30:00,2012-11-22 00:17:00,IAH,ORD,P,R,1,NV,2,0,0
4739E8,2012-10-19,000950169665,2012-11-18 22:55:34.000,2012-11-18 22:55:34.001,5527,FB,2012-11-21,2012-11-21 21:30:00,2012-11-22 00:17:00,IAH,ORD,P,R,1,NV,3,0,0
4739E8,2012-10-19,000950169665,2012-11-18 22:55:34.000,2012-11-18 22:55:34.001,5168,FB,2012-11-18,2012-11-18 23:25:00,2012-11-19 02:22:00,ORD,IAH,J,R,1,NV,2,0,0
47420C,2012-01-31,000950169665,2012-01-31 02:56:10.000,2012-01-31 02:56:10.001,3817,YG,2012-03-08,2012-03-08 22:59:00,2012-03-09 01:40:00,IAH,ORD,Y,Q,1,TV,2,0,0
47420C,2012-01-31,000950169665,2012-01-31 02:56:10.000,2012-01-31 02:56:10.001,9609,YG,2012-03-05,2012-03-05 13:00:00,2012-03-05 15:49:00,ORD,IAH,Y,Q,1,TV,1,0,0
47420C,2012-01-31,000950169665,2012-01-31 02:56:10.001,2012-03-03 07:00:00.000,3817,YG,2012-03-08,2012-03-08 22:59:00,2012-03-09 01:40:00,IAH,ORD,Y,Q,1,NV,2,0,0
47420C,2012-01-31,000950169665,2012-01-31 02:56:10.001,2012-03-03 07:00:00.000,9609,YG,2012-03-05,2012-03-05 13:00:00,2012-03-05 15:49:00,ORD,IAH,Y,Q,1,NV,1,0,0
47420C,2012-01-31,000950169665,2012-03-03 07:00:00.000,2012-03-08 00:47:04.000,9609,FB,2012-03-05,2012-03-05 13:00:00,2012-03-05 15:49:00,ORD,IAH,Y,Q,1,NV,1,0,0
47A191,2013-10-04,000365709222,2013-10-04 05:18:39.000,2013-10-04 05:18:55.000,5370,FB,2013-11-03,2013-11-03 22:00:00,2013-11-04 04:17:00,JFK,SFO,P,J,1,TV,1,0,0
480241,2014-05-30,000134299922,2014-05-30 14:57:54.000,2014-05-30 14:57:57.000,3774,FB,2014-06-03,2014-06-04 00:11:00,2014-06-04 02:29:00,ORD,LGA,Y,E,1,TV,2,0,1
480241,2014-05-30,000134299922,2014-05-30 14:57:54.000,2014-05-30 14:57:57.000,3639,FB,2014-06-03,2014-06-03 10:00:00,2014-06-03 12:29:00,LGA,ORD,Y,E,1,TV,1,2,0
480241,2014-05-30,000134299922,2014-05-30 22:08:17.000,2014-05-30 22:08:18.000,8843,FB,2014-06-03,2014-06-03 12:00:00,2014-06-03 14:23:00,LGA,ORD,Y,E,1,TV,1,2,0
4804ED,2013-08-09,000365709222,2013-08-09 16:06:15.000,2013-08-09 16:08:35.000,2268,FB,2013-10-01,2013-10-01 16:41:00,2013-10-01 20:00:00,DEN,IAD,P,F,2,TV,2,3,1
4804ED,2013-08-09,000365709222,2013-08-09 16:06:15.000,2013-08-09 16:08:35.000,4889,FB,2013-10-01,2013-10-01 13:05:00,2013-10-01 15:15:00,PSC,DEN,P,F,2,TV,1,2,0
4804ED,2013-08-09,000365709222,2013-08-09 16:06:15.000,2013-08-09 16:08:35.000,9279,FB,2013-10-01,2013-10-01 20:55:00,2013-10-01 22:35:00,IAD,CHS,Y,Y,2,TV,3,0,2
4804ED,2013-08-09,000365709222,2013-08-12 12:34:02.000,2013-08-12 13:00:26.000,2268,FB,2013-10-01,2013-10-01 16:41:00,2013-10-01 20:00:00,DEN,IAD,P,F,2,TV,2,3,1
4804ED,2013-08-09,000365709222,2013-08-12 12:34:02.000,2013-08-12 13:00:26.000,4889,FB,2013-10-01,2013-10-01 13:05:00,2013-10-01 15:15:00,PSC,DEN,P,F,2,TV,1,2,0
4804ED,2013-08-09,000365709222,2013-08-12 12:34:02.000,2013-08-12 13:00:26.000,9279,FB,2013-10-01,2013-10-01 20:55:00,2013-10-01 22:35:00,IAD,CHS,Y,Y,2,TV,3,0,2
4804ED,2013-08-09,000365709222,2013-08-12 13:00:26.000,2013-09-08 20:20:38.000,2268,FB,2013-10-01,2013-10-01 16:41:00,2013-10-01 20:00:00,DEN,IAD,P,F,2,NV,2,3,1
4804ED,2013-08-09,000365709222,2013-08-12 13:00:26.000,2013-09-08 20:20:38.000,4889,FB,2013-10-01,2013-10-01 13:05:00,2013-10-01 15:15:00,PSC,DEN,P,F,2,NV,1,2,0
4804ED,2013-08-09,000365709222,2013-08-12 13:00:26.000,2013-09-08 20:20:38.000,9279,FB,2013-10-01,2013-10-01 20:55:00,2013-10-01 22:35:00,IAD,CHS,Y,Y,2,NV,3,0,2
4804ED,2013-08-09,000365709222,2013-09-08 20:20:38.000,2013-09-30 01:07:05.000,2268,FB,2013-10-01,2013-10-01 16:41:00,2013-10-01 20:00:00,DEN,IAD,P,F,2,NV,2,3,1
4804ED,2013-08-09,000365709222,2013-09-08 20:20:38.000,2013-09-30 01:07:05.000,4889,FB,2013-10-01,2013-10-01 13:05:00,2013-10-01 15:15:00,PSC,DEN,P,F,2,NV,1,2,0
4804ED,2013-08-09,000365709222,2013-09-08 20:20:38.000,2013-09-30 01:07:05.000,9279,FB,2013-10-01,2013-10-01 20:55:00,2013-10-01 22:35:00,IAD,CHS,Y,Y,2,NV,3,0,2
484A3A,2013-07-17,000365709222,2013-07-17 14:55:33.000,2013-07-17 14:55:34.000,5678,FB,2013-07-18,2013-07-18 11:04:00,2013-07-18 13:09:00,ORD,EWR,P,F,1,TV,1,0,0
48B38C,2012-09-01,000990013836,2012-09-01 02:03:50.000,2012-09-01 02:03:50.001,8674,FB,2012-12-26,2012-12-26 22:00:00,2012-12-27 00:15:00,ORD,EWR,Y,Q,1,TV,1,2,0
48B38C,2012-09-01,000990013836,2012-09-01 02:03:50.000,2012-09-01 02:03:50.001,4229,FB,2012-12-26,2012-12-27 01:05:00,2012-12-27 16:10:00,EWR,BOM,Y,Q,1,TV,2,0,1
48D703,2014-05-27,000365709222,2014-05-27 01:50:51.000,2014-05-27 01:51:00.000,8854,FB,2014-06-06,2014-06-06 14:56:00,2014-06-06 17:02:00,ORD,EWR,P,F,1,TV,2,0,1
48D703,2014-05-27,000365709222,2014-05-27 01:50:51.000,2014-05-27 01:51:00.000,5899,FB,2014-06-06,2014-06-06 13:00:00,2014-06-06 14:04:00,MBS,ORD,Y,Y,1,TV,1,2,0
48E954,2012-06-19,000365709222,2012-06-19 02:08:12.000,2012-06-19 02:08:24.000,6432,FB,2012-06-24,2012-06-24 21:10:00,2012-06-24 23:52:00,EWR,ORD,P,F,1,TV,1,0,0
48E954,2012-06-19,000365709222,2012-06-19 02:08:12.000,2012-06-19 02:08:24.000,8674,FB,2012-06-25,2012-06-25 21:00:00,2012-06-25 23:28:00,ORD,EWR,P,F,1,TV,2,0,0
48F8BA,2013-09-03,000407811114,2013-09-03 21:41:51.000,2013-09-03 21:41:51.001,3258,FB,2013-09-04,2013-09-05 05:25:00,2013-09-05 13:31:00,HNL,ORD,Y,T,1,TV,1,0,0
491B1F,2012-03-13,000365709222,2012-03-13 21:54:34.000,2012-03-13 21:55:13.000,1920,FB,2012-05-15,2012-05-15 20:45:00,2012-05-16 04:55:00,EWR,FRA,P,J,1,TV,1,0,0
491B1F,2012-03-13,000365709222,2012-03-13 21:54:34.000,2012-03-13 21:55:13.000,9738,FB,2012-05-20,2012-05-20 09:20:00,2012-05-20 18:00:00,FRA,EWR,P,J,1,TV,2,0,0
4A25E2,2014-03-18,000365709222,2014-03-18 18:24:23.000,2014-03-18 18:24:52.000,3114,FB,2014-03-18,2014-03-19 05:49:00,2014-03-19 07:15:00,LAX,SFO,P,C,1,TV,3,0,2
4A25E2,2014-03-18,000365709222,2014-03-18 18:24:23.000,2014-03-18 18:24:52.000,8143,FB,2014-03-18,2014-03-19 00:06:00,2014-03-19 04:38:00,ORD,LAX,P,F,1,TV,2,3,1
4A25E2,2014-03-18,000365709222,2014-03-18 18:24:23.000,2014-03-18 18:24:52.000,9557,FB,2014-03-18,2014-03-18 19:44:00,2014-03-18 20:56:00,MBS,ORD,Y,Y,1,TV,1,2,0
4A25E2,2014-03-18,000365709222,2014-03-18 21:36:49.000,2014-03-18 21:36:49.001,8326,FB,2014-03-18,2014-03-18 22:29:00,2014-03-19 03:19:00,ORD,SFO,Y,Y,1,TA,4,0,0
4A4F71,2012-12-27,000407811114,2012-12-27 02:00:38.000,2012-12-27 02:00:38.001,8121,FB,2012-12-27,2012-12-27 22:42:00,2012-12-28 01:05:00,DFW,ORD,Y,W,1,TV,1,0,0
4A56FC,2012-10-28,000493524149,2012-10-28 12:19:16.000,2012-10-28 12:19:16.001,3999,FB,2012-10-28,2012-10-29 02:09:00,2012-10-29 04:46:00,IAH,ORD,P,I,1,TV,2,0,1
4A56FC,2012-10-28,000493524149,2012-10-28 12:19:16.000,2012-10-28 12:19:16.001,8023,FB,2012-10-28,2012-10-28 21:53:00,2012-10-29 00:28:00,MCO,IAH,P,I,1,TV,1,2,0
4A7D73,2014-01-14,000365709222,2014-01-14 22:48:14.000,2014-01-14 22:48:42.000,2308,FB,2014-01-14,2014-01-14 23:50:00,2014-01-15 07:55:00,ORD,LHR,J,J,1,TV,1,2,0
4A7D73,2014-01-14,000365709222,2014-01-14 22:48:14.000,2014-01-14 22:48:42.000,9618,FB,2014-01-15,2014-01-15 10:05:00,2014-01-15 19:15:00,LHR,ORD,F,F,1,TV,2,0,1
4A8E3B,2012-12-14,000365709222,2012-12-14 03:43:52.000,2012-12-14 03:44:19.000,9462,FB,2013-01-06,2013-01-06 14:20:00,2013-01-06 20:33:00,EWR,LAX,P,F,1,TV,1,0,0
4A8E3B,2012-12-14,000365709222,2012-12-14 03:43:52.000,2012-12-14 03:44:19.000,9724,FB,2013-01-07,2013-01-08 07:04:00,2013-01-08 11:00:00,LAX,ORD,P,F,1,TV,2,0,0
4A8E3B,2012-12-14,000365709222,2012-12-14 03:44:19.000,2013-01-05 02:28:06.000,9724,FB,2013-01-07,2013-01-08 07:04:00,2013-01-08 11:00:00,LAX,ORD,P,F,1,NV,2,0,0
4A8E3B,2012-12-14,000365709222,2013-01-06 18:18:18.000,2013-01-06 18:18:35.000,8775,FB,2013-01-07,2013-01-08 07:30:00,2013-01-08 11:20:00,LAX,ORD,P,F,1,TV,2,0,0
4AE820,2014-03-15,000365709222,2014-03-15 23:29:03.000,2014-03-15 23:29:14.000,2778,FB,2014-03-16,2014-03-17 06:15:00,2014-03-17 15:54:00,HNL,EWR,P,F,1,TV,1,2,0
4AE820,2014-03-15,000365709222,2014-03-15 23:29:03.000,2014-03-15 23:29:14.000,4272,FB,2014-03-17,2014-03-17 17:00:00,2014-03-17 19:31:00,EWR,ORD,P,F,1,TV,2,0,1
4AE820,2014-03-15,000365709222,2014-03-15 23:29:14.000,2014-03-15 23:32:26.000,2778,FB,2014-03-16,2014-03-17 06:15:00,2014-03-17 15:54:00,HNL,EWR,P,F,1,NV,1,2,0
4AE820,2014-03-15,000365709222,2014-03-15 23:29:14.000,2014-03-15 23:32:26.000,4272,FB,2014-03-17,2014-03-17 17:00:00,2014-03-17 19:31:00,EWR,ORD,P,F,1,NV,2,0,1
4AE820,2014-03-15,000365709222,2014-03-15 23:32:26.000,2014-03-15 23:34:08.000,8113,FB,2014-03-17,2014-03-17 22:42:00,2014-03-17 23:45:00,ORD,MBS,Y,Y,1,TV,3,0,2
4AE820,2014-03-15,000365709222,2014-03-15 23:32:26.000,2014-03-17 22:06:56.000,2778,FB,2014-03-16,2014-03-17 06:15:00,2014-03-17 15:54:00,HNL,EWR,P,F,1,NV,1,2,0
4AE820,2014-03-15,000365709222,2014-03-15 23:32:26.000,2014-03-17 22:06:56.000,4272,FB,2014-03-17,2014-03-17 17:00:00,2014-03-17 19:31:00,EWR,ORD,P,F,1,NV,2,3,1
4AE820,2014-03-15,000365709222,2014-03-17 22:06:56.000,2014-03-17 22:06:56.001,5899,FB,2014-03-18,2014-03-18 11:13:00,2014-03-18 12:16:00,ORD,MBS,Y,Y,1,TV,4,0,0
4AE820,2014-03-15,000365709222,2014-03-17 22:06:56.000,2014-03-18 11:45:06.000,2778,FB,2014-03-16,2014-03-17 06:15:00,2014-03-17 15:54:00,HNL,EWR,P,F,1,NV,1,2,0
4AE820,2014-03-15,000365709222,2014-03-17 22:06:56.000,2014-03-18 11:45:06.000,4272,FB,2014-03-17,2014-03-17 17:00:00,2014-03-17 19:31:00,EWR,ORD,P,F,1,NV,2,0,1
4AE820,2014-03-15,000365709222,2014-03-17 22:06:56.001,2014-03-17 22:25:00.000,5899,FB,2014-03-18,2014-03-18 11:13:00,2014-03-18 12:16:00,ORD,MBS,Y,Y,1,NV,4,0,0
4AF3A7,2012-11-19,000365709222,2012-11-19 14:48:56.000,2012-11-19 14:49:45.000,1585,FB,2012-12-21,2012-12-22 00:15:00,2012-12-22 07:25:00,EWR,LHR,P,J,2,TV,1,2,0
4AF3A7,2012-11-19,000365709222,2012-11-19 14:48:56.000,2012-11-19 14:49:45.000,9282,FB,2012-12-22,2012-12-22 10:25:00,2012-12-22 18:35:00,LHR,EWR,P,J,2,TV,2,0,1
4AF3A7,2012-11-19,000365709222,2012-11-19 14:49:45.000,2012-12-20 00:26:36.000,1585,FB,2012-12-21,2012-12-22 00:15:00,2012-12-22 07:25:00,EWR,LHR,P,J,2,NV,1,2,0
4AF3A7,2012-11-19,000365709222,2012-11-19 14:49:45.000,2012-12-20 00:26:36.000,9282,FB,2012-12-22,2012-12-22 10:25:00,2012-12-22 18:35:00,LHR,EWR,P,J,2,NV,2,0,1
4B5E26,2012-03-19,000365709222,2012-03-19 19:49:38.000,2012-03-19 19:49:39.000,9411,FB,2012-03-20,2012-03-20 18:02:00,2012-03-21 07:15:00,ORD,NRT,F,F,2,TV,1,2,0
4B5E26,2012-03-19,000365709222,2012-03-19 19:49:38.000,2012-03-19 19:49:39.000,4106,FB,2012-03-21,2012-03-21 08:30:00,2012-03-21 18:10:00,NRT,LAX,F,F,2,TV,2,0,1
4B5E26,2012-03-19,000365709222,2012-03-19 21:08:16.000,2012-03-19 21:09:11.000,9411,FB,2012-03-20,2012-03-20 18:02:00,2012-03-21 07:15:00,ORD,NRT,F,F,2,TV,1,2,0
4B5E26,2012-03-19,000365709222,2012-03-19 21:08:16.000,2012-03-19 21:09:11.000,4106,FB,2012-03-21,2012-03-21 08:30:00,2012-03-21 18:10:00,NRT,LAX,F,F,2,TV,2,0,1
4C3D15,2014-03-09,000407811114,2014-03-09 13:53:02.000,2014-03-09 13:53:02.001,2525,FB,2014-03-09,2014-03-09 23:08:00,2014-03-10 01:18:00,DFW,ORD,Y,H,1,TV,1,0,0
4C4B7D,2012-09-17,000365709222,2012-09-17 20:54:08.000,2012-09-17 20:54:21.000,4516,FB,2012-10-25,2012-10-25 21:30:00,2012-10-26 02:46:00,IAD,LAX,F,F,1,TV,1,0,0
4C9397,2013-02-19,000365709222,2013-02-19 17:00:43.000,2013-02-19 17:01:04.000,2059,FB,2013-03-01,2013-03-01 19:46:00,2013-03-01 22:07:00,ORD,EWR,P,F,1,TV,1,0,0
4CC1CA,2014-03-27,000365709222,2014-03-27 23:47:44.000,2014-03-27 23:47:56.000,4708,FB,2014-04-11,2014-04-11 21:15:00,2014-04-11 23:01:00,CLE,EWR,P,F,1,TV,2,0,0
4CC1CA,2014-03-27,000365709222,2014-03-27 23:47:44.000,2014-03-27 23:47:56.000,1478,FB,2014-04-06,2014-04-06 20:45:00,2014-04-06 22:22:00,EWR,CLE,P,F,1,TV,1,0,0
4CC1CA,2014-03-27,000365709222,2014-03-27 23:47:56.000,2014-04-02 23:03:32.000,4708,FB,2014-04-11,2014-04-11 21:15:00,2014-04-11 23:01:00,CLE,EWR,P,F,1,NV,2,0,0
4CC1CA,2014-03-27,000365709222,2014-04-02 23:03:32.000,2014-04-02 23:04:22.000,2632,FB,2014-04-06,2014-04-06 18:45:00,2014-04-06 20:20:00,EWR,CLE,P,F,1,TV,1,0,0
4CC1CA,2014-03-27,000365709222,2014-04-07 22:05:25.000,2014-04-07 22:05:40.000,8854,FB,2014-04-11,2014-04-11 18:46:00,2014-04-11 20:34:00,CLE,EWR,P,F,1,TV,2,0,0
4CC71C,2014-04-13,000365709222,2014-04-13 20:31:01.000,2014-04-13 20:31:17.000,1370,FB,2014-04-20,2014-04-20 21:24:00,2014-04-21 00:06:00,EWR,ORD,P,F,1,TV,1,2,0
4CC71C,2014-04-13,000365709222,2014-04-13 20:31:01.000,2014-04-13 20:31:17.000,5899,FB,2014-04-21,2014-04-21 11:16:00,2014-04-21 12:20:00,ORD,MBS,Y,Y,1,TV,2,0,1
4CC71C,2014-04-13,000365709222,2014-04-13 20:31:17.000,2014-04-17 20:03:50.000,5899,FB,2014-04-21,2014-04-21 11:16:00,2014-04-21 12:20:00,ORD,MBS,Y,Y,1,NV,2,0,1
4CC71C,2014-04-13,000365709222,2014-04-17 20:03:50.000,2014-04-17 20:04:10.000,4730,FB,2014-04-20,2014-04-20 23:50:00,2014-04-21 02:30:00,EWR,ORD,P,F,1,TV,1,2,0
4CC71C,2014-04-13,000365709222,2014-04-17 20:03:50.000,2014-04-20 19:26:40.000,5899,FB,2014-04-21,2014-04-21 11:16:00,2014-04-21 12:20:00,ORD,MBS,Y,Y,1,NV,2,0,1
4CC71C,2014-04-13,000365709222,2014-04-20 19:26:40.000,2014-04-20 19:26:57.000,1370,FB,2014-04-20,2014-04-20 21:24:00,2014-04-21 00:06:00,EWR,ORD,P,F,1,TV,1,2,0
4CFADE,2013-07-23,000365709222,2013-07-23 01:46:24.000,2013-07-23 01:46:32.000,5899,FB,2013-08-12,2013-08-12 11:25:00,2013-08-12 12:29:00,ORD,MBS,Y,Y,1,TV,1,0,0
4CFADE,2013-07-23,000365709222,2013-07-23 01:46:32.000,2013-07-23 12:07:19.000,5899,FB,2013-08-12,2013-08-12 11:25:00,2013-08-12 12:29:00,ORD,MBS,Y,Y,1,NV,1,0,0
4CFADE,2013-07-23,000365709222,2013-07-23 12:07:19.000,2013-08-05 02:50:17.000,5899,FB,2013-08-12,2013-08-12 11:25:00,2013-08-12 12:29:00,ORD,MBS,Y,Y,1,NV,1,0,0
4D04EB,2014-06-15,000365709222,2014-06-15 13:25:20.000,2014-06-15 13:30:39.000,5442,FB,2014-06-15,2014-06-15 14:00:00,2014-06-15 16:21:00,EWR,ORD,Y,Y,1,TV,1,0,0
4D6426,2012-09-04,000365709222,2012-09-04 03:37:24.000,2012-09-04 03:37:34.000,9217,FB,2012-10-05,2012-10-05 19:38:00,2012-10-06 01:00:00,LAX,EWR,P,F,1,TV,1,0,0
4D6426,2012-09-04,000365709222,2012-09-04 03:37:34.000,2012-09-27 14:03:01.000,9217,FB,2012-10-05,2012-10-05 19:38:00,2012-10-06 01:00:00,LAX,EWR,P,F,1,NV,1,0,0
4F0942,2013-11-15,000365709222,2013-11-15 05:33:41.000,2013-11-15 05:34:34.000,5899,FB,2013-11-18,2013-11-18 12:21:00,2013-11-18 13:24:00,ORD,MBS,Y,Y,1,TV,1,0,0
4F4716,2014-06-06,000365709222,2014-06-06 20:33:25.000,2014-06-06 20:33:31.000,8627,FB,2014-06-07,2014-06-07 12:38:00,2014-06-07 14:12:00,EWR,ORF,Y,M,1,TV,1,2,0
4F4716,2014-06-06,000365709222,2014-06-06 20:33:25.000,2014-06-06 20:33:31.000,8627,FB,2014-06-07,2014-06-07 14:44:00,2014-06-07 16:30:00,ORF,EWR,Y,M,1,TV,2,0,1
4F4D30,2012-12-14,000365709222,2012-12-14 03:38:12.000,2012-12-14 03:40:57.000,7789,FB,2013-01-14,2013-01-15 01:50:00,2013-01-15 03:19:00,SFO,LAX,P,F,2,TV,4,0,3
4F4D30,2012-12-14,000365709222,2012-12-14 03:38:12.000,2012-12-14 03:40:57.000,2888,FB,2013-01-13,2013-01-13 21:59:00,2013-01-13 23:23:00,LAX,SFO,P,F,2,TV,1,2,0
4F4D30,2012-12-14,000365709222,2012-12-14 03:38:12.000,2012-12-14 03:40:57.000,2219,FB,2013-01-13,2013-01-14 01:00:00,2013-01-14 11:25:00,SFO,LHR,F,F,2,TV,2,3,1
4F4D30,2012-12-14,000365709222,2012-12-14 03:38:12.000,2012-12-14 03:40:57.000,7544,FB,2013-01-14,2013-01-14 13:35:00,2013-01-15 00:30:00,LHR,SFO,F,F,2,TV,3,4,2
4F4D30,2012-12-14,000365709222,2012-12-14 03:40:57.000,2012-12-29 07:46:01.000,7789,FB,2013-01-14,2013-01-15 01:50:00,2013-01-15 03:19:00,SFO,LAX,P,F,2,NV,4,0,3
4F4D30,2012-12-14,000365709222,2012-12-14 03:40:57.000,2012-12-29 07:46:01.000,7544,FB,2013-01-14,2013-01-14 13:35:00,2013-01-15 00:30:00,LHR,SFO,F,F,2,NV,3,4,2
4F4D30,2012-12-14,000365709222,2012-12-14 03:40:57.000,2013-01-09 19:39:33.000,2888,FB,2013-01-13,2013-01-13 21:59:00,2013-01-13 23:23:00,LAX,SFO,P,F,2,NV,1,2,0
4F4D30,2012-12-14,000365709222,2012-12-14 03:40:57.000,2013-01-09 19:39:33.000,2219,FB,2013-01-13,2013-01-14 01:00:00,2013-01-14 11:25:00,SFO,LHR,F,F,2,NV,2,3,1
4F4D30,2012-12-14,000365709222,2012-12-29 07:46:01.000,2013-01-09 19:39:33.000,7789,FB,2013-01-14,2013-01-15 01:50:00,2013-01-15 03:19:00,SFO,LAX,P,F,2,NV,4,0,3
4F4D30,2012-12-14,000365709222,2012-12-29 07:46:01.000,2013-01-09 19:39:33.000,7544,FB,2013-01-14,2013-01-14 13:35:00,2013-01-15 00:30:00,LHR,SFO,F,F,2,NV,3,4,2
4FBC97,2013-12-17,000365709222,2013-12-17 19:13:53.000,2013-12-17 19:14:04.000,7071,FB,2014-01-05,2014-01-05 20:55:00,2014-01-05 23:06:00,EWR,GRR,Y,M,1,TV,1,0,0
4FBC97,2013-12-17,000365709222,2014-01-05 18:19:44.000,2014-01-05 18:19:45.000,6645,FB,2014-01-07,2014-01-07 12:05:00,2014-01-07 14:17:00,EWR,GRR,Y,M,1,TV,2,0,0
4FBC97,2013-12-17,000365709222,2014-01-05 18:19:45.000,2014-01-05 18:36:55.000,6645,FB,2014-01-07,2014-01-07 12:05:00,2014-01-07 14:17:00,EWR,GRR,Y,M,1,NV,2,0,0
4FBC97,2013-12-17,000365709222,2014-01-05 18:36:55.000,2014-01-05 18:38:09.000,6645,FB,2014-01-07,2014-01-07 12:05:00,2014-01-07 14:17:00,EWR,GRR,Y,M,1,NV,2,0,0
4FDB6D,2014-07-28,000365709222,2014-07-28 19:49:16.000,2014-07-28 19:50:43.000,3392,FB,2014-08-11,2014-08-12 02:00:00,2014-08-12 02:58:00,ORD,IND,P,F,2,TV,6,0,5
4FDB6D,2014-07-28,000365709222,2014-07-28 19:49:16.000,2014-07-28 19:50:43.000,4226,FB,2014-08-09,2014-08-09 22:10:00,2014-08-10 02:51:00,ORD,SFO,P,F,2,TV,1,2,0
4FDB6D,2014-07-28,000365709222,2014-07-28 19:49:16.000,2014-07-28 19:50:43.000,3108,FB,2014-08-11,2014-08-10 22:00:00,2014-08-10 23:45:00,SYD,MEL,F,F,2,TV,3,4,2
4FDB6D,2014-07-28,000365709222,2014-07-28 19:49:16.000,2014-07-28 19:50:43.000,7278,FB,2014-08-11,2014-08-11 01:20:00,2014-08-11 02:45:00,MEL,SYD,F,F,2,TV,4,4,3
4FDB6D,2014-07-28,000365709222,2014-07-28 19:49:16.000,2014-07-28 19:50:43.000,7278,FB,2014-08-11,2014-08-11 03:50:00,2014-08-11 17:40:00,SYD,LAX,F,F,2,TV,4,5,4
4FDB6D,2014-07-28,000365709222,2014-07-28 19:49:16.000,2014-07-28 19:50:43.000,6737,FB,2014-08-09,2014-08-10 05:20:00,2014-08-10 20:25:00,SFO,SYD,F,F,2,TV,2,3,1
4FDB6D,2014-07-28,000365709222,2014-07-28 19:49:16.000,2014-07-28 19:50:43.000,1129,FB,2014-08-11,2014-08-11 19:18:00,2014-08-11 23:25:00,LAX,ORD,P,F,2,TV,5,6,4
4FDB6D,2014-07-28,000365709222,2014-07-28 19:50:43.000,2014-08-03 17:40:15.000,3392,FB,2014-08-11,2014-08-12 02:00:00,2014-08-12 02:58:00,ORD,IND,P,F,2,NV,6,0,5
